"60.021	0.726	6.973	0.733	-98.781	91.550	134.681	0.000	137.744	0.000	57.602	2.338	9.878"
"60.021	0.725	6.656	0.722	-103.183	98.837	142.883	0.000	136.568	0.000	57.603	2.480	10.318"
"60.021	0.724	6.385	0.715	-107.170	104.895	149.961	0.000	135.943	0.000	57.601	2.603	10.717"
"60.022	0.722	6.393	0.714	-107.376	105.434	150.485	0.000	135.642	0.000	57.597	2.613	10.737"
"60.022	0.726	6.384	0.713	-107.395	105.473	150.527	0.000	135.584	0.000	57.597	2.613	10.739"
"60.022	0.721	6.368	0.714	-107.442	105.486	150.569	0.000	135.739	0.000	57.599	2.614	10.744"
"60.022	0.720	6.375	0.713	-107.279	105.389	150.384	0.000	135.695	0.000	57.602	2.611	10.727"
"60.022	0.726	6.381	0.715	-107.491	105.246	150.436	0.000	135.757	0.000	57.602	2.612	10.749"
"60.022	0.721	6.377	0.715	-107.554	105.243	150.479	0.000	135.789	0.000	57.601	2.612	10.755"
"60.022	0.722	6.361	0.715	-107.640	105.344	150.611	0.000	135.820	0.000	57.598	2.615	10.764"
"60.022	0.723	6.388	0.713	-107.345	105.558	150.550	0.000	135.536	0.000	57.600	2.614	10.734"
"60.022	0.724	6.388	0.713	-107.321	105.442	150.452	0.000	135.564	0.000	57.598	2.612	10.732"
"60.022	0.724	6.395	0.711	-106.878	105.601	150.248	0.000	135.506	0.000	57.602	2.608	10.687"
"60.022	0.727	6.397	0.712	-107.138	105.607	150.438	0.000	135.561	0.000	57.606	2.611	10.713"
"60.022	0.725	6.399	0.712	-107.183	105.613	150.473	0.000	135.720	0.000	57.608	2.612	10.718"
"60.022	0.724	6.400	0.713	-107.177	105.497	150.388	0.000	135.581	0.000	57.608	2.611	10.717"
"60.022	0.727	6.390	0.712	-107.245	105.848	150.683	0.000	135.395	0.000	57.605	2.616	10.724"
"60.022	0.724	6.387	0.712	-107.282	105.812	150.684	0.000	135.456	0.000	57.605	2.616	10.728"
"60.023	0.726	6.363	0.712	-107.299	105.750	150.653	0.000	135.619	0.000	57.602	2.615	10.729"
"60.023	0.728	6.388	0.713	-107.182	105.455	150.362	0.000	135.587	0.000	57.604	2.610	10.718"
"60.023	0.728	6.401	0.712	-106.961	105.503	150.239	0.000	135.604	0.000	57.605	2.608	10.696"
"60.023	0.727	6.395	0.712	-106.892	105.425	150.135	0.000	135.533	0.000	57.611	2.606	10.689"
"60.023	0.729	6.391	0.712	-106.921	105.525	150.225	0.000	135.494	0.000	57.613	2.607	10.692"
"60.023	0.726	6.385	0.712	-107.006	105.601	150.339	0.000	135.494	0.000	57.615	2.609	10.700"
"60.023	0.728	6.405	0.711	-106.928	105.658	150.324	0.000	135.414	0.000	57.614	2.609	10.692"
"60.023	0.736	6.396	0.714	-107.237	105.249	150.257	0.000	135.694	0.000	57.614	2.608	10.723"
"60.023	0.732	6.421	0.712	-106.991	105.419	150.200	0.000	135.517	0.000	57.617	2.607	10.699"
"60.023	0.735	6.438	0.713	-107.003	105.244	150.086	0.000	135.575	0.000	57.624	2.605	10.700"
"60.023	0.734	6.426	0.712	-106.847	105.311	150.022	0.000	135.664	0.000	57.625	2.603	10.684"
"60.023	0.738	6.427	0.712	-106.753	105.295	149.945	0.000	135.411	0.000	57.625	2.602	10.675"
"60.023	0.735	6.454	0.710	-106.015	105.136	149.307	0.000	135.362	0.000	57.614	2.592	10.601"
"60.023	0.735	6.413	0.710	-105.968	105.207	149.324	0.000	135.378	0.000	57.616	2.592	10.596"
"60.023	0.735	6.413	0.710	-105.968	105.207	149.324	0.000	135.378	0.000	57.616	2.592	10.596"
"60.023	0.734	6.393	0.714	-106.982	104.990	149.893	0.000	135.572	0.000	57.616	2.602	10.698"
"60.023	0.728	6.407	0.714	-107.029	105.042	149.964	0.000	135.736	0.000	57.616	2.603	10.703"
"60.023	0.728	6.407	0.714	-107.029	105.042	149.964	0.000	135.736	0.000	57.616	2.603	10.703"
"60.023	0.726	6.432	0.714	-106.981	104.921	149.844	0.000	135.722	0.000	57.622	2.600	10.698"
"60.024	0.727	6.414	0.712	-106.693	105.164	149.809	0.000	135.510	0.000	57.628	2.600	10.669"
"60.024	0.729	6.425	0.711	-106.388	105.305	149.691	0.000	135.510	0.000	57.631	2.597	10.638"
"60.024	0.733	6.428	0.711	-106.361	105.311	149.677	0.000	135.336	0.000	57.635	2.597	10.636"
"60.024	0.731	6.437	0.710	-106.269	105.390	149.667	0.000	135.429	0.000	57.642	2.596	10.626"
"60.024	0.729	6.401	0.711	-106.427	105.354	149.754	0.000	135.255	0.000	57.647	2.598	10.642"
"60.024	0.730	6.419	0.712	-106.694	105.138	149.792	0.000	135.635	0.000	57.650	2.598	10.669"
"60.024	0.726	6.414	0.707	-105.507	105.552	149.241	0.000	135.672	0.000	57.652	2.589	10.550"
"60.024	0.728	6.653	0.648	-94.282	110.857	145.528	0.000	133.583	0.000	57.660	2.524	9.428"
"60.024	0.727	6.742	0.600	-87.061	115.936	144.985	0.000	127.868	0.000	57.678	2.514	8.706"
"60.024	0.722	6.839	0.560	-80.680	119.395	144.098	0.000	125.841	0.000	57.683	2.498	8.068"
"60.025	0.725	6.893	0.524	-75.348	122.432	143.760	0.000	123.243	0.000	57.691	2.492	7.535"
"60.026	0.726	6.941	0.493	-70.776	124.806	143.478	0.000	121.784	0.000	57.697	2.487	7.077"
"60.026	0.723	7.034	0.383	-54.818	132.309	143.215	0.000	116.186	0.000	57.706	2.482	5.482"
"60.026	0.720	6.979	0.305	-44.029	137.627	144.498	0.000	108.842	0.000	57.712	2.504	4.403"
